ar_doi;au_id;au_in_article;au_byline;au_position;au_h-index;au_c01;au_c02;au_c03;au_c04;au_c05;au_c06;au_c07;au_c08;au_c09;au_c10;
10.1001/2012.jama.11580;36014175500;9;0;1;66;0,25;0,111111111;0,142857143;0,333333333;0,166666667;0,142857143;0,333333333;0;0,111111111;0,142857143;
10.1001/jama.2011.307;7401822050;5;0,75;4;54;0;0,333333333;0;0,2;0;0;1;0;0,2;0;
10.1001/jama.2012.6866;35371747900;9;0;1;62;0,166666667;0;0,333333333;0;0,333333333;0,25;0,25;0;0,2;0,2;
10.1001/jama.2010.1112;7101721195;5;1;5;44;0,333333333;0,25;0,2;0,25;0;0;0,5;0;0,2;0;
10.1001/jama.2016.8882;6603728729;5;1;5;51;0,333333333;0,2;0;0;0;0,2;1;0;0;0;
10.1001/jama.2011.307;34975055900;5;0,5;3;63;0;0,333333333;0;0,2;0;0;0;0;0,2;1;
10.1001/jama.2015.7515;15768240000;5;0;1;12;0,333333333;0,2;0,333333333;0,333333333;0,333333333;0;0;0,2;0;0;
10.1001/jama.2015.7515;7202453700;5;0,75;4;126;0,333333333;0,2;0,333333333;0;0,333333333;0;0,333333333;0,2;0;0;
10.1001/jama.2017.21962;35337607200;5;0,5;3;11;0;0,2;0;1;0;0,333333333;0;0,2;0;0;
10.1001/jama.2017.21962;6506225022;5;1;5;15;0;0,2;0;0;0;0,333333333;1;0,2;0;0;
10.1001/jama.2010.1112;36242223600;5;0;1;6;0,333333333;0,25;0,2;0,25;0;0,5;0;0;0,2;0;
10.1001/jama.2013.283185;7003386906;7;0,333333333;3;42;0,25;0,166666667;0,333333333;0;0,25;0,333333333;0;0;0,2;0,2;
10.1001/jama.2009.1529;7101800850;10;0,888888889;9;63;0,2;0,2;0,1;0,142857143;0,333333333;0;0,5;0;0,142857143;0,111111111;
10.1001/jama.2013.280924;35299411900;7;0;1;13;0;0,142857143;0,5;0,333333333;0,25;0,333333333;0;0;0,166666667;0;
10.1001/jama.2011.1029;7102844146;14;0,923076923;13;78;0,166666667;0,071428571;0,166666667;0;0,5;0,083333333;0,5;0;0,142857143;0,090909091;
10.1001/jama.2010.1720;7201385758;10;0,222222222;3;37;0,166666667;0,125;0,142857143;0,25;0,25;0,25;0,25;0;0,111111111;0,166666667;
10.1001/jama.2013.4982;7005837673;11;0,6;7;96;0;0,1;0;0;0;0,5;1;0;0,111111111;0;
10.1001/jama.299.21.2515;7202461389;14;1;14;127;0,2;0,071428571;0,333333333;0,25;0,333333333;0,111111111;0,2;0;0,111111111;0,1;
10.1001/jama.2009.1806;7003542252;7;0;1;28;0,2;0,166666667;0,333333333;0;0,25;0,166666667;0,25;0;0,2;0,142857143;
10.1001/jama.2008.716;7401831506;9;0;1;76;0,25;0;0,5;0;0,5;0;0,333333333;0;0,125;0;
10.1001/jama.2008.862;7006081424;10;0,888888889;9;67;0,166666667;0,1;0,25;0,333333333;0,142857143;0,142857143;0,333333333;0;0,125;0,111111111;
10.1001/jama.2013.282533;55973520300;11;0;1;1;0,25;0;0,2;0;0,333333333;0,142857143;0,5;0;0,166666667;0,111111111;
10.1001/jama.2012.14939;6506379810;7;0;1;10;0,142857143;0,142857143;0,5;0,333333333;0,166666667;0;0;0;0,166666667;0,25;
10.1001/jama.2012.14939;7404840606;7;1;7;30;0,142857143;0,142857143;0,5;0,333333333;0,166666667;0;0;0;0,166666667;0,25;
10.1001/jama.2012.9071;7004157315;11;0,1;2;46;0,142857143;0,1;0,333333333;0,2;0,25;0,142857143;0,166666667;0;0,2;0,166666667;
10.1001/jama.2009.886;7401625793;7;0,5;4;49;0,333333333;0,142857143;0;0,25;0,333333333;0;0;0;0,142857143;0,5;
10.1001/jama.2009.886;7402616980;7;0,666666667;5;31;0,333333333;0,142857143;0,5;0;0;0,333333333;0,25;0;0,142857143;0;
10.1001/jama.2014.8166;7006328159;5;1;5;78;0,25;0,2;0;0;1;0;0;0,25;0;0;
10.1001/jama.2009.683;15922374000;10;0,333333333;4;8;0;0,1;0;0,5;0;0,5;0;0;0,1;0,5;
10.1001/jama.2011.862;35787320600;10;0,333333333;4;17;0;0,1;0;1;0;0;0;0;0,1;0,5;
10.1001/jama.2011.1615;55628588568;5;1;5;147;0,5;0,2;0;0;1;0;0;0;0;0;
10.1001/jama.2016.6338;37761999100;5;0;1;6;0,333333333;0,2;0,25;0,333333333;0;0,333333333;0;0,25;0;0;
10.1001/jama.2014.15973;57207525531;5;0,25;2;21;0,2;0,333333333;0,333333333;0,5;0;0;0;0,333333333;0;0;
10.1001/jama.300.10.1174;6601995519;5;0,25;2;8;0,5;0,25;0;0;0,5;0,25;0;0;0,2;0;
10.1001/jama.2010.1983;7202808051;6;0;1;25;0,2;0;0,333333333;0,333333333;0;0,333333333;0;0;0;0,5;
10.1001/jama.299.23.2760;35392109800;7;0;1;67;0,2;0,166666667;0,25;0;0,5;0;0,333333333;0;0,25;0;
10.1001/jama.2014.6095;6506572220;14;0,307692308;5;15;0,111111111;0,076923077;0,142857143;0;0,166666667;0,125;1;0,076923077;0;0;
10.1001/jama.2017.4078;57202697005;12;1;12;40;0;0,090909091;0,2;0,2;0;0,125;1;0,083333333;0;0;
10.1001/jama.2010.490;7201644534;8;1;8;68;0,166666667;0,125;0,333333333;0;0,2;0,2;0,333333333;0;0,166666667;0,166666667;
10.1001/jama.2013.3710;57203503067;9;1;9;43;0,2;0,125;0;0,333333333;0,333333333;0;0,5;0;0,2;0;
10.1001/jama.2013.186;7004159976;8;1;8;59;0,2;0,142857143;0,2;0;0;0;1;0;0,142857143;0;
10.1001/jama.2011.1961;6701518530;8;0;1;39;0,333333333;0,125;0,5;0,25;0;0;0,333333333;0;0,142857143;0;
10.1001/jama.2010.81;7103253172;11;0,1;2;51;0,25;0,090909091;0,333333333;0;0,333333333;0,1;0,333333333;0;0,142857143;0,1;
10.1001/jama.300.15.1765;7005333833;6;0,4;3;38;0,2;0,2;0;0,2;0,25;0,333333333;0;0;0,166666667;0,333333333;
10.1001/jama.2012.70830;56602427600;5;0;1;7;0,2;0,2;0,25;0,5;0;0;0;0;0,2;0,333333333;
10.1001/jama.299.19.2287;7403744666;5;0,75;4;61;0,2;0,2;0;0;0;0,25;0,5;0;0,2;0,333333333;
10.1001/jama.2015.19284;7102171773;7;1;7;66;0,2;0,166666667;0,333333333;0;0,25;0,333333333;0,2;0,2;0;0;
10.1001/jama.2010.1672;8660213800;9;0;1;32;0,25;0,111111111;0,333333333;0,25;0,5;0;0;0;0,111111111;0,125;
10.1001/jama.2010.1672;7005254080;9;1;9;102;0,25;0,111111111;0,333333333;0,25;0,5;0;0;0;0,111111111;0,125;
10.1001/jama.2013.276300;12788626400;22;0,047619048;2;31;0,333333333;0,045454545;0,25;0,25;0,25;0,25;0;0;0,25;0,05;
10.1001/jama.2016.4326;42061325600;7;0,166666667;2;31;0,142857143;0,142857143;0,5;0,333333333;0,166666667;0,142857143;0;0,25;0;0;
10.1001/jama.2010.250;13310215300;14;0;1;55;0,111111111;0,083333333;0,25;0,5;0,142857143;0,111111111;0,2;0;0,166666667;0,111111111;
10.1001/jama.2010.851;6602903408;7;0,166666667;2;27;0,2;0;0,5;0,333333333;0;0;0,5;0;0,142857143;0;
10.1001/jama.2010.920;56923346700;7;0,166666667;2;12;0,333333333;0,142857143;0,5;0,2;0;0,333333333;0;0;0,166666667;0;
10.1001/jama.2014.18400;7201893738;7;0,666666667;5;36;0,2;0,142857143;0,25;0,333333333;0,25;0,333333333;0;0,166666667;0;0;
10.1001/jama.2011.478;6602593592;7;0,5;4;28;0;0,142857143;0;0;1;0;0;0;0,2;0,333333333;
10.1001/jama.2016.5657;35482365100;10;1;10;63;0,142857143;0,111111111;0,142857143;0,25;0,5;0,2;0,2;0,125;0;0;
10.1001/jama.2011.353;7101902574;6;1;6;161;0,5;0,166666667;0;0;0;0;0,5;0;0,166666667;0,333333333;
10.1001/jama.2008.1039;35376932200;12;1;12;114;0,166666667;0,083333333;0;0;0,5;0;0,5;0;0,083333333;0,333333333;
10.1001/jama.2014.7192;7005880748;9;1;9;38;0,25;0,125;0,166666667;0;0,333333333;0,166666667;0,5;0,125;0;0;
10.1001/jama.2013.159;36882509800;7;0,333333333;3;4;0,166666667;0;0;0;0,333333333;0,5;0;0;0,166666667;0,5;
10.1001/jama.2017.0945;7003809843;7;0;1;37;0;0;0,5;1;0;0;0;0,166666667;0;0;
10.1001/jama.2009.458;7202498780;8;0;1;45;0,25;0,166666667;0,166666667;0;0,5;0;0,333333333;0;0,25;0;
10.1001/jama.2010.1862;6602276398;4;0;1;32;0,25;0,25;0,25;0,333333333;0;0;0;0;0,25;0,333333333;
10.1001/jama.2016.5618;36459516600;4;0;1;14;0,333333333;0,333333333;0,333333333;0,333333333;0;0;0;0,333333333;0;0;
10.1001/jama.2010.1098;6701628811;4;0,333333333;2;61;0,25;0,25;0,333333333;0,5;0;0;0;0;0,333333333;0;
10.1001/jama.2014.10921;55663845800;4;0,333333333;2;18;0,333333333;0,333333333;0;0,25;0;0;0,5;0,25;0;0;
10.1001/jama.2013.1948;9332446400;4;0;1;12;0,333333333;0,25;0,5;0;0;0;0,333333333;0;0,25;0;
10.1001/jama.2011.879;55547136974;4;0,666666667;3;51;0,25;0,25;0;0;0,333333333;0,333333333;0;0;0,25;0,25;
10.1001/jama.299.20.2406;7202273516;5;0,25;2;19;0,333333333;0,25;0,333333333;0;0;0;0,5;0;0;0,25;
10.1001/jama.2011.1285;7006040322;6;0,2;2;43;0,333333333;0,166666667;0,333333333;0;0,333333333;0,333333333;0;0;0,166666667;0;
10.1001/jama.2015.14905;8062582100;7;0,833333333;6;58;0,333333333;0;0,333333333;0;0,5;0,5;0;0;0;0;
10.1001/jama.2008.716;7102204985;9;1;9;58;0,25;0,125;0;0,333333333;0;0;0,333333333;0;0,125;0,5;
10.1001/jama.2016.10766;35837808000;13;1;13;28;0;0,076923077;0,5;0;0,5;0,5;0;0,083333333;0;0;
10.1001/jama.2012.7615;55666477900;8;0,714285714;6;40;0,166666667;0,166666667;0,25;0,2;0,5;0;0,25;0;0,125;0;
10.1001/jama.300.6.663;7405497256;9;0,375;4;39;0,111111111;0,125;0,166666667;0;0,5;0,25;0;0;0,166666667;0,333333333;
10.1001/jama.2009.116;7407054228;7;0,166666667;2;20;0,142857143;0,142857143;0,5;0;0;0,333333333;0;0;0,333333333;0,2;
10.1001/jama.2015.8369;7007043276;8;0;1;31;0,2;0,25;0,142857143;0;0,333333333;0,25;0,333333333;0,142857143;0;0;
10.1001/jama.2013.278787;8563238900;6;1;6;38;0,25;0,2;0,25;0;0,5;0;0,25;0;0,2;0;
10.1001/jama.2015.8035;7601488433;5;1;5;57;0,5;0,2;0,25;0,5;0;0;0;0,2;0;0;
10.1001/jama.2011.1142;6701628811;5;1;5;61;0,2;0,2;0,333333333;0,333333333;0,25;0;0;0;0,333333333;0;
10.1001/jama.2016.3010;35393244500;12;0,909090909;11;59;0,25;0,083333333;0;0,333333333;0,5;0,2;0,2;0,083333333;0;0;
10.1001/jama.2014.2637;36065250700;5;0,25;2;76;0;0,2;0,25;0,5;0;0;0;0;0,2;0,5;
10.1001/jama.2014.2637;26326542300;5;0,75;4;32;0;0,2;0,25;0,5;0;0;0;0;0,2;0,5;
10.1001/jama.2011.1142;57198367301;5;0;1;53;0,2;0,2;0,333333333;0,333333333;0,25;0;0;0;0,333333333;0;
10.1001/jama.2016.4288;54790502800;5;0,75;4;49;0,25;0,2;0;0;0;0,5;0,5;0,2;0;0;
10.1001/jama.2017.6669;16833592500;6;0;1;36;0;0,2;0,25;0,5;0;0;0,5;0,2;0;0;
10.1001/jama.2017.6669;35397403800;6;1;6;84;0;0,2;0,25;0;0;0,5;0,5;0,2;0;0;
10.1001/jama.299.23.2760;35379007700;7;1;7;118;0,2;0,166666667;0;0;0,5;0;0,333333333;0;0,25;0,2;
10.1001/jama.2013.283185;7102229031;7;1;7;55;0,25;0,166666667;0;0;0;0,333333333;0,5;0;0,2;0,2;
10.1001/jama.2011.1115;57203071462;8;0;1;111;0,2;0;0,25;0;0,5;0,333333333;0,2;0;0,166666667;0;
10.1001/jama.2010.784;7003278260;10;0,888888889;9;54;0,333333333;0,1;0,2;0,25;0,333333333;0;0;0;0,1;0,333333333;
10.1001/jama.2013.277129;6602311348;9;1;9;40;0,25;0,111111111;0,333333333;0,2;0,166666667;0,25;0;0;0,166666667;0,166666667;
10.1001/jama.2013.282437;7601488433;7;0,166666667;2;57;0,333333333;0,166666667;0;1;0;0;0;0;0,142857143;0;
10.1001/jama.2017.10913;56291004500;9;0;1;4;0;0,125;0,25;0,5;0;0,142857143;0,5;0,125;0;0;
10.1001/jama.2010.261;15819752800;13;0,083333333;2;25;0;0;0,5;1;0;0;0;0;0,142857143;0;
10.1001/jama.2014.11479;6701479047;11;0,4;5;36;0,166666667;0,1;0,2;0,5;0,25;0;0,333333333;0,090909091;0;0;
10.1001/jama.2012.6147;7406517917;9;0,25;3;87;0,5;0,111111111;0;0;0,25;0;0,333333333;0;0,111111111;0,333333333;
10.1001/jama.2015.4527;16238681000;9;0;1;32;0,2;0;0,2;0,5;0,5;0,111111111;0;0,125;0;0;
10.1001/jama.2009.1178;35374690600;16;1;16;86;0,25;0,0625;0,5;0,5;0;0;0,25;0;0,071428571;0;
10.1001/jama.2010.1797;7402753256;5;1;5;48;0,2;0,2;0;0;0,5;0,333333333;0,2;0;0,2;0;
10.1001/jama.299.18.2172;7401466450;7;0,333333333;3;62;0,2;0,166666667;0,2;0,166666667;0;0;0,2;0;0,2;0,5;
10.1001/jama.2012.6607;7102252503;7;1;7;61;0,2;0,166666667;0,2;0;0,333333333;0,2;0,333333333;0;0,2;0;
10.1001/jama.2013.3411;36497518300;9;0;1;12;0,142857143;0,111111111;0,166666667;0,5;0;0;0,333333333;0;0,125;0,25;
10.1001/jama.2013.276300;7006542500;22;0,095238095;3;61;0,333333333;0,045454545;0,25;0,25;0,25;0,25;0;0;0,25;0;
10.1001/jama.2014.13943;35292355600;10;0,111111111;2;37;0,333333333;0,1;0,25;0,5;0,333333333;0;0;0,111111111;0;0;
10.1001/jama.2010.461;7103188831;7;1;7;94;0,333333333;0;0,5;0;0,2;0;0,25;0;0,142857143;0,2;
10.1001/jama.2009.351;36048418300;18;0;1;139;0,333333333;0,25;0,0625;0;0,333333333;0;0,5;0;0,142857143;0;
10.1001/jama.2009.351;35398051200;18;0,058823529;2;117;0,333333333;0,25;0,0625;0;0,333333333;0;0,5;0;0,142857143;0;
10.1001/jama.2010.1506;6701691483;9;1;9;27;0,166666667;0,111111111;0;0;0,2;0,142857143;1;0;0;0;
10.1001/jama.2011.407;35810483700;9;0,375;4;7;0,166666667;0,142857143;0,25;0,333333333;0,142857143;0,166666667;0;0;0,25;0,166666667;
10.1001/jama.2011.407;57191608957;9;0,875;8;24;0,166666667;0,142857143;0;0;0,142857143;0,166666667;1;0;0;0;
10.1001/jama.2011.907;7005328314;7;1;7;62;0,333333333;0,166666667;0;0;0,5;0;0,25;0;0,166666667;0,2;
10.1001/jama.2011.907;57203046809;7;0,666666667;5;227;0,333333333;0,166666667;0;0;0,5;0,25;0;0;0,166666667;0,2;
10.1001/jama.2014.980;7404177964;5;1;5;58;0,333333333;0,2;0;0,333333333;0,5;0;0;0;0,25;0;
10.1001/jama.2010.796;55153097000;6;0,2;2;41;0,25;0,25;0,25;0,333333333;0,333333333;0;0;0;0,2;0;
10.1001/jama.2013.283185;7202373101;7;0,5;4;69;0,25;0,166666667;0;1;0;0;0;0;0,2;0;
10.1001/jama.2010.1086;7006457637;7;0,666666667;5;4;0,5;0;0,2;0,5;0,25;0;0;0;0,166666667;0;
10.1001/jama.2014.16616;55954971800;8;0,142857143;2;5;0,166666667;0,125;0;0,2;0;1;0;0,125;0;0;
10.1001/jama.2014.4030;35310724700;12;0,636363636;8;11;0,2;0,083333333;0,25;1;0;0;0;0,083333333;0;0;
10.1001/jama.299.4.425;56395935900;14;1;14;136;0,2;0,083333333;0,25;0;1;0;0;0;0;0,083333333;
10.1001/jama.2013.282533;26643428800;11;1;11;40;0,25;0,111111111;0;0;0,333333333;0,142857143;0,5;0;0,166666667;0,111111111;
10.1001/jama.2013.285122;7004176690;9;1;9;87;0,166666667;0,111111111;0,333333333;0;0,5;0;0,333333333;0;0,166666667;0;
10.1001/jama.2011.746;15750021800;18;0;1;29;0,2;0,0625;0,2;0,5;0,166666667;0,090909091;0,25;0;0,076923077;0,0625;
10.1001/jama.2010.1505;7003548998;12;0;1;79;0,166666667;0,090909091;0,25;0;0,333333333;0;0,5;0;0,142857143;0,125;
10.1001/jama.2011.1830;7003324556;21;0;1;41;0,125;0;1;0;0,142857143;0;0,2;0;0,066666667;0,071428571;
10.1001/jama.2016.0286;57198689956;19;0,333333333;7;4;0;0,052631579;0;0,5;0;1;0;0,052631579;0;0;
10.1001/jama.2017.10567;15829163800;10;0,777777778;8;24;0;0,125;0,2;1;0;0,166666667;0;0,111111111;0;0;
10.1001/jama.2017.10567;14422672500;10;1;10;8;0;0,125;0,2;0;0;0,166666667;1;0,111111111;0;0;
10.1001/jama.300.15.1765;7005158815;6;0,6;4;60;0,2;0,2;0,25;0,2;0,25;0,333333333;0;0;0,166666667;0;
10.1001/jama.2012.70830;54583154400;5;0,5;3;4;0,2;0,2;0,25;0,5;0,25;0;0;0;0,2;0;
10.1001/jama.299.19.2287;35233989100;5;0,25;2;52;0,2;0,2;0,5;0,5;0;0;0;0;0,2;0;
10.1001/jama.2012.216607;7202539271;7;1;7;76;0,2;0,166666667;0,166666667;0,333333333;0;0,2;0,333333333;0;0,2;0;
10.1001/jama.2010.1672;36141516700;9;0,875;8;7;0;0,111111111;0;0,25;0;1;0;0;0,111111111;0,125;
10.1001/jama.2011.99;35404167300;14;0,923076923;13;62;0,2;0,071428571;0;0,5;0;0,2;0;0;0,125;0,5;
10.1001/jama.2016.4326;10039087200;7;0,833333333;6;33;0,142857143;0,142857143;0;0;0,166666667;0,142857143;1;0;0;0;
10.1001/jama.2010.460;12809603600;7;0;1;24;0,2;0,166666667;0,5;0,25;0;0,333333333;0;0;0,142857143;0;
10.1001/jama.300.10.1146;7003676149;7;0,833333333;6;19;0,25;0,142857143;0,25;0;0,333333333;0,166666667;0,25;0;0,2;0;
10.1001/jama.300.10.1146;7004705151;7;1;7;55;0,25;0,142857143;0;0;0,333333333;0,166666667;0,25;0;0,2;0,25;
10.1001/2012.jama.11580;7103273749;9;1;9;41;0,25;0,111111111;0,142857143;0,333333333;0,166666667;0;0,333333333;0;0,111111111;0,142857143;
10.1001/2012.jama.11164;26643314600;21;0;1;38;0,111111111;0,047619048;0,2;0,166666667;0,333333333;0,25;0,333333333;0;0,076923077;0,066666667;
10.1001/2012.jama.11164;7402383343;21;1;21;77;0,111111111;0,047619048;0,2;0,166666667;0,333333333;0,25;0,333333333;0;0,076923077;0,066666667;
10.1001/jama.2014.7689;35147215500;6;0,6;4;21;0;0,166666667;0;0,25;1;0;0;0,166666667;0;0;
10.1001/jama.2012.216219;7402265354;7;1;7;51;0,166666667;0,166666667;0;0;0,25;0;1;0;0;0;
10.1001/jama.300.6.691;35365277100;7;0,5;4;8;0,25;0,166666667;0;1;0;0;0;0;0,166666667;0;
10.1001/jama.2007.50;7006729521;7;1;7;70;0,166666667;0,166666667;0;0;0,25;0;1;0;0;0;
10.1001/jama.2012.2001;7102596142;4;0,666666667;3;31;0;0,25;0;0,333333333;0,5;0;0;0;0,5;0;
10.1001/jama.2012.2001;36189402500;4;1;4;19;0;0,25;0;0,333333333;0,5;0;0;0;0,5;0;
10.1001/jama.2016.21041;55609058500;4;0,333333333;2;14;0,333333333;0,333333333;0,333333333;0,333333333;0;0;0;0,25;0;0;
10.1001/jama.2011.1474;7501883435;4;0;1;43;0,5;0;0,5;0;0,333333333;0;0;0;0,25;0;
10.1001/jama.2017.2088;56548167600;12;0;1;3;0,333333333;0;0,333333333;0;0,333333333;0;0,5;0,083333333;0;0;
10.1001/jama.2017.2088;7402807865;12;1;12;5;0,333333333;0;0,333333333;0;0,333333333;0;0,5;0,083333333;0;0;
10.1001/jama.2009.561;7203007791;4;1;4;23;0,5;0,25;0;0;0;0,5;0;0;0,333333333;0;
10.1001/jama.2014.16172;55486634700;4;0,333333333;2;4;0,25;0,25;0,333333333;0;0;0,5;0;0,25;0;0;
10.1001/jama.2014.16172;7202632709;4;1;4;2;0,25;0,25;0,333333333;0;0,5;0;0;0,25;0;0;
10.1001/jama.2012.14126;55486257700;4;1;4;1;0,333333333;0,25;0;0,25;0,5;0;0;0;0,25;0;
10.1001/jama.2010.378;25722208400;5;0,25;2;20;0,25;0,25;0,5;0,333333333;0;0;0;0;0,25;0;
10.1001/jama.2015.16176;14020312300;5;1;5;18;0,25;0,25;0;0,5;0,333333333;0;0;0,25;0;0;
10.1001/jama.2012.7115;7005535257;6;1;6;38;0,333333333;0,25;0;0;0,333333333;0,5;0;0;0,166666667;0;
10.1001/jama.2009.517;7403529290;6;0,8;5;48;0,333333333;0;0,25;0;0;1;0;0;0;0;
10.1001/jama.300.4.395;57198271993;6;1;6;10;0,333333333;0,166666667;0,25;0,5;0;0;0;0;0,333333333;0;
10.1001/jama.2013.159;7202893174;7;1;7;59;0,166666667;0,333333333;0,333333333;0,333333333;0;0;0,25;0;0,166666667;0;
10.1001/jama.2009.1569;14014020600;8;0;1;14;0,25;0;0,333333333;0,5;0;0;0;0;0,166666667;0,333333333;
10.1001/jama.2016.1869;57170369300;8;0;1;4;0,125;0;1;0;0;0;0,333333333;0,125;0;0;
10.1001/jama.2014.3313;56154819200;11;0;1;5;0,125;0,090909091;0,333333333;0,333333333;0,333333333;0,2;0;0,166666667;0;0;
10.1001/jama.2014.3313;6602233008;11;1;11;31;0,125;0,090909091;0,333333333;0,333333333;0,333333333;0,2;0;0,166666667;0;0;
10.1001/jama.2014.7587;7003329536;9;1;9;41;0,125;0,111111111;0;0;0,142857143;0;1;0,2;0;0;
10.1001/jama.2013.2107;7006432469;10;0;1;55;0,125;0,125;0,142857143;0,333333333;0,166666667;0,125;0,25;0;0,111111111;0,2;
10.1001/jama.2013.2107;7501499831;10;1;10;107;0,125;0,125;0,142857143;0,333333333;0,166666667;0,125;0,25;0;0,111111111;0,2;
10.1001/jama.299.10.1149;7102541220;10;1;10;90;0,25;0,1;0,333333333;0,333333333;0;0,111111111;0,25;0;0,2;0;
10.1001/jama.2010.461;35403567600;7;0,166666667;2;60;0,333333333;0,2;0;0,5;0,2;0;0;0;0,142857143;0,2;
10.1001/jama.2010.1843;7003737941;8;0,142857143;2;67;0,25;0,125;0,5;0;0,5;0;0;0;0,2;0;
10.1001/jama.2008.802;9241843500;8;0;1;38;0,166666667;0,125;0,25;0,333333333;0,25;0;0;0;0,25;0,2;
10.1001/jama.2017.4150;55074747400;8;0;1;54;0;0;1;0,2;0;0,25;0;0,125;0;0;
10.1001/jama.299.5.525;7201689009;8;0;1;48;0,25;0,125;0,333333333;0,25;0;0;0,25;0;0,166666667;0,2;
10.1001/jama.2012.6866;7201986572;9;0,25;3;38;0,166666667;0,125;0,333333333;0,5;0;0;0,25;0;0,2;0;
10.1001/jama.2012.385;7005878661;18;0,058823529;2;81;0,125;0,055555556;0,2;0,5;0,142857143;0,125;0,333333333;0;0,090909091;0;
10.1001/jama.2014.8637;7005338868;9;0;1;33;0,166666667;0,125;0,333333333;0;0,5;0;0,333333333;0,111111111;0;0;
10.1001/jama.2013.8780;25724310200;7;0;1;21;0,2;0,142857143;0,5;0,25;0;0,333333333;0;0;0,142857143;0;
10.1001/jama.2010.338;7402931646;6;0,4;3;23;0,25;0,166666667;0;0,5;0;0,2;0;0;0,25;0,2;
10.1001/jama.2011.1703;6701496870;15;1;15;89;0,5;0;0,5;0;0;0;0,5;0;0,066666667;0;
10.1001/jama.300.3.295;7004454931;5;0,5;3;46;0,25;0,2;0,333333333;0,333333333;0,25;0;0;0;0,2;0;
10.1001/jama.2012.216607;55509678500;7;0;1;6;0,2;0,166666667;0,166666667;0;0,25;0,2;0,333333333;0;0;0,25;
10.1001/jama.2012.216607;55567167200;7;0,833333333;6;1;0,2;0,166666667;0,166666667;0;0,25;0,2;0,333333333;0;0;0,25;
10.1001/jama.2010.784;7402050966;10;0,111111111;2;34;0;0,1;0,2;0;0,333333333;0,5;0,333333333;0;0,1;0;
10.1001/jama.2011.1703;35452654900;15;0;1;35;0,5;0;0,5;0;0;0;0,5;0;0,066666667;0;
10.1001/jama.2013.278787;57203199047;6;0,8;5;16;0,25;0,2;0;0,333333333;0;0;0,25;0;0,2;0,333333333;
10.1001/jama.2010.1192;7201539763;7;1;7;79;0,333333333;0,2;0;0,5;0;0;0,333333333;0;0,2;0;
10.1001/jama.2013.5566;7003378832;11;0,2;3;47;0,25;0,1;0;0,5;0;0;0,5;0;0,090909091;0,125;
10.1001/jama.2015.10803;7102095507;9;1;9;46;0,2;0,111111111;0,333333333;0,25;0,5;0,166666667;0;0;0;0;
10.1001/jama.299.21.2533;9271385800;9;0,125;2;4;0,2;0,111111111;0,25;0,25;0;0,333333333;0;0;0,166666667;0,25;
10.1001/jama.2014.7692;55192664300;7;0,666666667;5;26;0;0,142857143;0;0,25;0;1;0;0,166666667;0;0;
10.1001/jama.2010.533;25930374000;8;0,142857143;2;21;0,166666667;0,142857143;0,333333333;0,5;0;0;0;0;0,166666667;0,25;
10.1001/jama.2011.1409;36065734400;7;1;7;143;0;0,166666667;0;0,333333333;0,25;0;0,333333333;0;0,142857143;0,333333333;
10.1001/jama.2012.7139;35242975100;7;0;1;22;0,333333333;0;0,333333333;0,25;0,5;0;0;0;0,142857143;0;
10.1001/jama.2009.1569;7006308848;8;0,142857143;2;16;0,25;0,142857143;0,333333333;0;0,333333333;0;0,333333333;0;0,166666667;0;
10.1001/jama.2009.96;14018584600;8;0;1;8;0,25;0,142857143;0;0,2;0,333333333;0,166666667;0;0;0,125;0,333333333;
10.1001/jama.2016.1204;6701847725;8;0,714285714;6;33;0,25;0,142857143;0,2;0,166666667;0,333333333;0;0,333333333;0,125;0;0;
10.1001/jama.2009.1198;7004412680;11;1;11;55;0,333333333;0,090909091;0,142857143;0;0,2;0;0,5;0;0,111111111;0,166666667;
10.1001/jama.2012.6434;6602707513;7;1;7;20;0;0,142857143;0;0;0,25;0,2;0,5;0;0,25;0,2;
10.1001/jama.2009.1806;57210091082;7;0,166666667;2;25;0,2;0,166666667;0,333333333;0;0,25;0;0,25;0;0,2;0,142857143;
10.1001/jama.2013.280532;55450099100;7;0;1;31;0,2;0,142857143;0,333333333;0,333333333;0;0;0;0;0,2;0,333333333;
10.1001/jama.2010.80;35386761800;10;0;1;2;0,333333333;0,1;0,2;0,142857143;0,333333333;0;0;0;0,1;0,333333333;
10.1001/jama.2009.1466;55572706900;12;1;12;95;0,2;0,090909091;0;0,5;0;0;0,5;0;0,25;0;
10.1001/jama.2015.14850;26643474200;16;0;1;60;0,166666667;0,0625;0,5;0;0,142857143;0,1;0,5;0,066666667;0;0;
10.1001/jama.299.9.1019;7102196933;14;0,076923077;2;50;0;0,071428571;0,166666667;1;0;0;0;0;0,1;0,2;
10.1001/jama.2010.1506;7202033539;9;0,125;2;26;0,166666667;0,111111111;0,25;0,5;0;0,142857143;0;0;0,166666667;0,2;
10.1001/jama.299.16.1914;57194055589;10;0;1;98;0,166666667;0,5;0,1;0;0,111111111;0;0,2;0;0,125;0,333333333;
10.1001/jama.2016.10258;14621596000;8;0;1;20;0;0,142857143;0,333333333;0,5;0,25;0,142857143;0;0,166666667;0;0;
10.1001/jama.2017.11747;55481130700;8;1;8;143;0;0,142857143;0;0;0;0,25;1;0,142857143;0;0;
